switch,inport,outport,src[eth],src_mac_addr(arp),dst[eth],dst_mac_addr(arp),src[arp],dst[arp],opcode,packet_in_count,Protocol,Pkt loss,rtt (avg),total_time,label,pkt_size
1,1,4294967291,00:b8:38:b9:52:c0,00:52:00:57:41:c9,ff:ff:ff:ff:ff:ff,00:a1:a5:d9:95:3c,10.0.0.7,10.0.0.181,1,1509,0,9,88,132084,1,940
9,5,4294967291,00:3b:80:2b:ed:56,00:f6:f7:ea:c7:8a,ff:ff:ff:ff:ff:ff,00:18:7b:a6:64:9d,10.0.0.177,10.0.0.160,2,1590,1,2,16,207828,1,1017
10,7,4294967291,00:b6:fa:e9:8d:75,00:40:ce:36:c6:2f,ff:ff:ff:ff:ff:ff,00:b0:ba:5a:96:c1,10.0.0.52,10.0.0.60,2,1087,0,1,47,196096,1,736
5,7,4294967291,00:a9:ef:35:5f:01,00:5f:ef:3d:e6:91,ff:ff:ff:ff:ff:ff,00:76:0a:37:b0:fa,10.0.0.83,10.0.0.62,1,1368,0,3,94,119146,1,1460
9,3,4294967291,00:87:cb:b6:29:c2,00:ff:14:e8:ff:86,ff:ff:ff:ff:ff:ff,00:60:9f:08:51:ff,10.0.0.12,10.0.0.12,1,1509,0,9,93,180125,1,1196
5,4,4294967291,00:21:38:35:1c:49,00:8d:c0:c2:31:51,ff:ff:ff:ff:ff:ff,00:57:7e:b2:d3:3e,10.0.0.127,10.0.0.121,2,1017,0,5,81,101736,1,1078
6,1,4294967291,00:9d:04:12:b3:25,00:82:f0:3d:0f:61,ff:ff:ff:ff:ff:ff,00:6f:60:c8:01:03,10.0.0.30,10.0.0.39,1,1173,2,9,53,215053,1,697
3,3,4294967291,00:a8:9b:37:77:b3,00:a3:04:3f:43:45,ff:ff:ff:ff:ff:ff,00:f1:76:c6:58:15,10.0.0.69,10.0.0.66,1,1104,0,0,14,262331,1,976
2,10,4294967291,00:bd:75:90:bc:06,00:6d:91:05:bd:e5,ff:ff:ff:ff:ff:ff,00:94:c1:fb:7c:be,10.0.0.86,10.0.0.94,1,1500,1,4,40,214526,1,1097
7,4,4294967291,00:02:f8:bc:77:69,00:8e:21:57:72:8d,ff:ff:ff:ff:ff:ff,00:34:77:9a:73:97,10.0.0.255,10.0.0.137,2,1223,2,5,12,257657,1,1020
4,10,4294967291,00:5d:f7:78:fb:01,00:93:66:13:22:a7,ff:ff:ff:ff:ff:ff,00:65:09:d4:d8:55,10.0.0.46,10.0.0.195,1,1721,1,1,8,101818,1,1003
2,5,4294967291,00:5d:30:66:fb:7b,00:9b:1d:28:99:58,ff:ff:ff:ff:ff:ff,00:d5:4a:1c:08:5e,10.0.0.17,10.0.0.184,1,1830,1,10,96,125229,1,1360
8,10,4294967291,00:ba:32:17:21:6e,00:43:e0:cd:9a:62,ff:ff:ff:ff:ff:ff,00:4f:65:51:98:56,10.0.0.160,10.0.0.67,2,1521,0,4,74,120894,1,1144
1,3,4294967291,00:87:3f:00:87:0b,00:1e:4b:36:ed:71,ff:ff:ff:ff:ff:ff,00:ed:a7:a2:2a:23,10.0.0.162,10.0.0.80,1,1058,1,0,63,106490,1,1290
7,9,4294967291,00:2d:86:0a:92:f7,00:20:b5:cd:ce:7b,ff:ff:ff:ff:ff:ff,00:db:ff:e7:03:20,10.0.0.156,10.0.0.58,1,1316,2,0,4,154366,1,1055
7,2,4294967291,00:57:3a:52:2a:bf,00:26:ad:81:5f:57,ff:ff:ff:ff:ff:ff,00:1d:2a:13:94:4c,10.0.0.252,10.0.0.95,2,1234,2,2,48,197037,1,1311
5,8,4294967291,00:08:e2:11:8e:77,00:a3:64:a6:1a:dd,ff:ff:ff:ff:ff:ff,00:0e:c8:87:bc:e8,10.0.0.108,10.0.0.47,2,1091,2,10,9,132309,1,550
7,1,4294967291,00:24:ad:9d:f8:75,00:39:5c:cf:c6:7b,ff:ff:ff:ff:ff:ff,00:1f:4e:02:77:3c,10.0.0.220,10.0.0.87,1,1955,0,1,96,166199,1,1083
4,8,4294967291,00:62:9d:86:33:d6,00:00:b0:51:ce:df,ff:ff:ff:ff:ff:ff,00:13:3a:c2:a8:0a,10.0.0.207,10.0.0.127,1,1376,0,8,43,235599,1,824
1,4,4294967291,00:30:16:4d:59:82,00:1e:ee:1b:7d:79,ff:ff:ff:ff:ff:ff,00:40:49:bc:89:d4,10.0.0.76,10.0.0.214,1,1800,0,5,5,118724,1,1418
6,2,4294967291,00:97:01:95:96:74,00:7c:a0:74:7d:f0,ff:ff:ff:ff:ff:ff,00:f1:f7:b9:7f:fd,10.0.0.84,10.0.0.214,1,1568,2,4,98,219546,1,1037
7,9,4294967291,00:bf:da:fc:76:99,00:d5:bf:6c:01:f5,ff:ff:ff:ff:ff:ff,00:b7:98:bd:e3:00,10.0.0.91,10.0.0.154,2,1566,1,2,17,164795,1,651
10,8,4294967291,00:3a:00:36:5f:da,00:1d:51:6e:20:0a,ff:ff:ff:ff:ff:ff,00:9e:4d:97:ba:8f,10.0.0.117,10.0.0.193,2,1819,0,9,1,248655,1,1188
9,6,4294967291,00:40:ee:01:17:a9,00:6d:8a:5f:6d:61,ff:ff:ff:ff:ff:ff,00:7f:ed:f0:0c:cf,10.0.0.56,10.0.0.25,2,1844,1,1,4,274039,1,1154
6,10,4294967291,00:c3:8e:24:0e:7a,00:07:60:e7:57:a0,ff:ff:ff:ff:ff:ff,00:40:1a:36:c3:ed,10.0.0.131,10.0.0.191,1,1412,2,10,97,203129,1,1096
5,9,4294967291,00:3d:22:4b:53:cf,00:12:f8:d6:a0:91,ff:ff:ff:ff:ff:ff,00:61:ab:de:fd:f4,10.0.0.161,10.0.0.246,1,1985,1,8,85,198882,1,1492
7,8,4294967291,00:d7:37:89:10:79,00:ba:88:aa:67:dc,ff:ff:ff:ff:ff:ff,00:c4:31:c1:36:73,10.0.0.110,10.0.0.126,1,1624,1,5,57,243663,1,1282
10,6,4294967291,00:94:5b:da:a4:4f,00:f1:df:ed:22:52,ff:ff:ff:ff:ff:ff,00:c2:4f:f3:28:70,10.0.0.112,10.0.0.223,2,1403,0,6,83,214825,1,1113
7,9,4294967291,00:31:17:7c:df:86,00:a0:0f:3c:af:0a,ff:ff:ff:ff:ff:ff,00:1d:7d:49:98:b8,10.0.0.9,10.0.0.210,2,1877,0,0,60,217247,1,648
10,2,4294967291,00:66:2e:52:90:4e,00:f4:d0:1f:ba:81,ff:ff:ff:ff:ff:ff,00:bd:f2:3b:c0:a2,10.0.0.239,10.0.0.204,2,1711,0,1,58,292359,1,1460
1,7,4294967291,00:20:f6:9e:a6:33,00:4c:27:a0:63:a7,ff:ff:ff:ff:ff:ff,00:f4:d1:ae:92:66,10.0.0.255,10.0.0.233,2,1228,0,3,18,137953,1,552
10,2,4294967291,00:44:c8:09:11:f5,00:7d:cf:af:d3:ab,ff:ff:ff:ff:ff:ff,00:a5:4d:47:d9:6f,10.0.0.158,10.0.0.241,1,1936,2,4,30,114151,1,1199
6,1,4294967291,00:4a:c5:60:8c:e3,00:70:fa:9a:b1:d0,ff:ff:ff:ff:ff:ff,00:2e:4b:b2:98:29,10.0.0.178,10.0.0.158,1,1687,0,6,91,292179,1,503
6,7,4294967291,00:27:50:de:26:6b,00:71:2d:15:1f:20,ff:ff:ff:ff:ff:ff,00:7b:93:d0:a1:67,10.0.0.169,10.0.0.123,2,1905,2,10,66,241460,1,615
10,5,4294967291,00:b0:b1:2c:86:d1,00:9f:c5:1d:52:55,ff:ff:ff:ff:ff:ff,00:4b:d1:30:ff:d3,10.0.0.48,10.0.0.90,1,1446,2,2,77,209024,1,1318
7,6,4294967291,00:a0:6e:34:57:61,00:9c:01:30:53:53,ff:ff:ff:ff:ff:ff,00:58:44:e0:4b:8b,10.0.0.131,10.0.0.81,1,1628,1,5,19,289463,1,1412
9,3,4294967291,00:6e:e7:b2:b0:42,00:3a:5e:dc:82:49,ff:ff:ff:ff:ff:ff,00:2b:35:ba:b0:9b,10.0.0.70,10.0.0.179,2,1866,0,5,84,230172,1,586
10,4,4294967291,00:cf:66:7e:67:60,00:6d:91:5b:61:3f,ff:ff:ff:ff:ff:ff,00:e0:ea:91:f2:fb,10.0.0.167,10.0.0.95,1,1187,1,10,67,125096,1,523
10,1,4294967291,00:7a:4f:87:6e:9b,00:9c:72:2d:a9:30,ff:ff:ff:ff:ff:ff,00:6c:5d:22:0f:f1,10.0.0.59,10.0.0.163,1,1859,0,2,58,237167,1,722
2,2,4294967291,00:56:1e:ef:56:65,00:dc:f5:9c:71:c7,ff:ff:ff:ff:ff:ff,00:07:66:5a:78:c6,10.0.0.177,10.0.0.44,1,1534,0,10,94,159503,1,884
1,1,4294967291,00:19:6a:3f:2c:b6,00:ea:19:3f:ed:a4,ff:ff:ff:ff:ff:ff,00:e4:9b:e1:ab:5b,10.0.0.138,10.0.0.254,2,1216,1,5,18,274033,1,1276
5,7,4294967291,00:97:7d:d5:3b:40,00:54:7f:ac:f3:9b,ff:ff:ff:ff:ff:ff,00:47:1b:b3:b2:5a,10.0.0.109,10.0.0.243,2,1859,0,2,37,192668,1,1209
3,10,4294967291,00:18:66:41:56:4f,00:01:0b:de:41:83,ff:ff:ff:ff:ff:ff,00:4f:5d:b2:04:2b,10.0.0.181,10.0.0.121,2,1555,1,7,72,149354,1,531
8,9,4294967291,00:70:9f:87:9b:9b,00:bc:0a:3b:d4:99,ff:ff:ff:ff:ff:ff,00:db:cf:11:d2:65,10.0.0.250,10.0.0.120,2,1943,0,0,64,241717,1,756
2,6,4294967291,00:93:36:ef:38:5d,00:f4:9b:1e:e6:38,ff:ff:ff:ff:ff:ff,00:6f:2d:ac:93:46,10.0.0.247,10.0.0.230,1,1006,2,6,49,176908,1,999
4,6,4294967291,00:7e:fa:80:e6:2b,00:1c:1b:f4:1c:5f,ff:ff:ff:ff:ff:ff,00:ce:81:be:b3:d0,10.0.0.13,10.0.0.121,2,1937,0,2,14,146220,1,1045
8,5,4294967291,00:98:2e:c3:ef:74,00:2b:8b:31:99:45,ff:ff:ff:ff:ff:ff,00:46:99:87:51:06,10.0.0.60,10.0.0.149,1,1040,1,0,92,190410,1,1413
6,3,4294967291,00:24:ab:ff:19:55,00:0c:eb:8a:9e:fd,ff:ff:ff:ff:ff:ff,00:f4:9b:a4:42:a5,10.0.0.112,10.0.0.238,1,1382,1,1,83,153788,1,603
8,2,4294967291,00:d9:f4:47:48:b3,00:64:54:de:59:c7,ff:ff:ff:ff:ff:ff,00:e9:29:47:61:d5,10.0.0.225,10.0.0.246,1,1477,1,6,87,286417,1,886
4,1,4294967291,00:9a:91:f3:ef:53,00:63:09:ea:33:7c,ff:ff:ff:ff:ff:ff,00:32:b5:4f:78:6b,10.0.0.166,10.0.0.254,2,1305,0,4,76,127600,1,1022
4,4,4294967291,00:dd:95:4e:20:e1,00:b4:90:29:b6:24,ff:ff:ff:ff:ff:ff,00:84:83:c1:16:df,10.0.0.152,10.0.0.39,1,1279,1,8,77,109498,1,887
10,10,4294967291,00:08:8b:4e:fd:44,00:56:4f:cf:95:3f,ff:ff:ff:ff:ff:ff,00:af:61:5b:9d:30,10.0.0.174,10.0.0.147,2,1244,2,5,71,249976,1,1170
9,8,4294967291,00:80:3e:b8:b6:bd,00:5c:41:10:b4:1a,ff:ff:ff:ff:ff:ff,00:b6:de:5f:ce:5f,10.0.0.156,10.0.0.181,1,1061,0,7,47,261733,1,1262
2,5,4294967291,00:e1:f8:64:27:b1,00:92:33:c0:18:02,ff:ff:ff:ff:ff:ff,00:7b:b6:77:b3:9d,10.0.0.12,10.0.0.156,2,1874,1,5,75,291997,1,839
3,6,4294967291,00:8e:ab:98:e4:a1,00:cd:81:70:83:7c,ff:ff:ff:ff:ff:ff,00:dd:10:c3:3f:e6,10.0.0.243,10.0.0.23,1,1185,1,0,58,137484,1,833
4,2,4294967291,00:91:01:f6:8b:b1,00:3f:e8:2e:2a:07,ff:ff:ff:ff:ff:ff,00:e1:a0:be:4b:23,10.0.0.236,10.0.0.105,1,1142,1,5,45,150649,1,518
10,7,4294967291,00:fb:38:5a:f3:c7,00:79:99:fe:1e:aa,ff:ff:ff:ff:ff:ff,00:ad:0c:e4:1d:1d,10.0.0.250,10.0.0.180,1,1441,2,9,72,210667,1,609
6,2,4294967291,00:3b:7c:c3:11:f2,00:6e:f5:27:4c:ec,ff:ff:ff:ff:ff:ff,00:0e:7c:60:36:8b,10.0.0.24,10.0.0.65,2,1452,0,10,75,241762,1,981
4,10,4294967291,00:c0:d3:65:a6:5a,00:bf:ab:ac:43:9c,ff:ff:ff:ff:ff:ff,00:92:70:98:6f:f4,10.0.0.198,10.0.0.3,1,1282,1,3,32,165653,1,885
2,7,4294967291,00:10:00:2f:f2:8a,00:8a:05:ba:a6:45,ff:ff:ff:ff:ff:ff,00:2c:0f:8f:21:71,10.0.0.38,10.0.0.247,2,1111,2,4,90,101151,1,775
6,9,4294967291,00:9f:c7:73:b5:bf,00:07:44:08:39:b7,ff:ff:ff:ff:ff:ff,00:3f:14:67:fe:cf,10.0.0.229,10.0.0.85,1,1143,2,3,17,188672,1,817
5,3,4294967291,00:3a:b6:1b:d7:ab,00:e7:43:ba:d0:f4,ff:ff:ff:ff:ff:ff,00:d1:99:0a:8c:f4,10.0.0.168,10.0.0.83,1,1316,2,2,87,151182,1,1391
2,4,4294967291,00:41:5b:d6:a2:0b,00:4b:f6:58:33:57,ff:ff:ff:ff:ff:ff,00:bb:6f:2e:b9:85,10.0.0.11,10.0.0.68,2,1940,0,3,15,232176,1,837
10,10,4294967291,00:a8:2a:98:92:f5,00:3c:93:2a:33:cf,ff:ff:ff:ff:ff:ff,00:58:db:43:76:08,10.0.0.199,10.0.0.114,2,1428,2,1,83,284923,1,1208
2,2,4294967291,00:2f:01:68:23:09,00:5e:7f:89:cb:9d,ff:ff:ff:ff:ff:ff,00:24:df:cc:02:36,10.0.0.121,10.0.0.156,1,1360,0,2,29,288616,1,668
5,9,4294967291,00:01:ff:a3:fd:cb,00:7e:9c:eb:5a:74,ff:ff:ff:ff:ff:ff,00:56:fd:2b:e3:69,10.0.0.57,10.0.0.36,1,1977,2,8,48,135928,1,1389
3,7,4294967291,00:53:a0:f2:37:b8,00:d0:bb:af:d7:f9,ff:ff:ff:ff:ff:ff,00:68:7a:2c:4b:73,10.0.0.146,10.0.0.150,1,1302,2,8,18,276478,1,1039
10,2,4294967291,00:d2:2e:73:ff:ff,00:5f:0c:6d:5f:26,ff:ff:ff:ff:ff:ff,00:20:90:ac:6c:66,10.0.0.89,10.0.0.89,1,1917,2,8,20,215850,1,562
7,10,4294967291,00:a3:65:d1:23:ca,00:84:b6:6b:73:87,ff:ff:ff:ff:ff:ff,00:8f:a8:a0:b1:5b,10.0.0.156,10.0.0.54,1,1488,0,6,96,254238,1,925
4,10,4294967291,00:70:24:ba:5a:b0,00:b2:55:d2:c4:e4,ff:ff:ff:ff:ff:ff,00:ef:f8:94:c0:6c,10.0.0.243,10.0.0.87,2,1024,2,1,12,257840,1,1184
7,10,4294967291,00:e1:85:63:29:08,00:b3:e5:0e:ec:86,ff:ff:ff:ff:ff:ff,00:8a:83:2f:bf:85,10.0.0.126,10.0.0.118,2,1626,2,5,3,134719,1,833
2,9,4294967291,00:2b:b9:f9:78:2c,00:54:7b:ae:13:b3,ff:ff:ff:ff:ff:ff,00:33:92:30:14:d9,10.0.0.142,10.0.0.214,1,1684,2,6,29,277496,1,962
9,1,4294967291,00:fc:1c:09:9c:96,00:76:5b:9a:49:2d,ff:ff:ff:ff:ff:ff,00:94:25:24:2b:1e,10.0.0.124,10.0.0.50,2,1585,1,1,98,158543,1,757
4,3,4294967291,00:d1:b7:3b:f3:fc,00:ea:93:d1:9c:62,ff:ff:ff:ff:ff:ff,00:6f:1b:74:8d:96,10.0.0.130,10.0.0.169,2,1907,2,9,51,139599,1,1298
1,7,4294967291,00:55:f6:25:81:13,00:83:0c:2d:c1:ac,ff:ff:ff:ff:ff:ff,00:f8:b7:74:68:65,10.0.0.216,10.0.0.223,2,1186,0,6,6,297509,1,723
1,6,4294967291,00:5a:36:63:60:6d,00:9e:46:98:51:0b,ff:ff:ff:ff:ff:ff,00:f0:f7:f1:c7:b9,10.0.0.177,10.0.0.8,2,1984,2,10,63,298400,1,850
10,6,4294967291,00:18:c6:ab:8c:a2,00:e1:fe:b6:20:aa,ff:ff:ff:ff:ff:ff,00:fd:e2:20:f7:21,10.0.0.207,10.0.0.163,2,1211,0,0,47,202664,1,819
5,8,4294967291,00:0f:73:70:fb:2b,00:03:fe:25:5e:7d,ff:ff:ff:ff:ff:ff,00:80:53:c0:82:64,10.0.0.238,10.0.0.9,1,1182,1,0,48,210652,1,1027
1,7,4294967291,00:ea:97:a0:7a:7f,00:3a:b9:c4:2e:93,ff:ff:ff:ff:ff:ff,00:81:ac:3b:44:59,10.0.0.80,10.0.0.62,1,1375,2,3,18,156602,1,788
7,5,4294967291,00:7b:0d:1c:81:77,00:37:65:09:a9:a9,ff:ff:ff:ff:ff:ff,00:98:e7:cd:f1:71,10.0.0.146,10.0.0.31,1,1555,1,10,68,136262,1,826
9,6,4294967291,00:2e:71:ae:83:af,00:f9:b3:41:9c:b5,ff:ff:ff:ff:ff:ff,00:90:29:40:ab:6f,10.0.0.156,10.0.0.132,1,1909,1,1,97,172308,1,934
8,4,4294967291,00:38:e2:a0:fd:7a,00:1b:69:2c:49:24,ff:ff:ff:ff:ff:ff,00:98:69:8f:44:81,10.0.0.39,10.0.0.71,1,1632,0,7,3,128208,1,1452
7,4,4294967291,00:5a:0d:14:1f:06,00:2d:0b:db:9d:1e,ff:ff:ff:ff:ff:ff,00:14:bb:fe:30:c9,10.0.0.82,10.0.0.127,1,1502,1,1,23,114322,1,849
3,10,4294967291,00:70:3d:5e:52:32,00:eb:16:ba:ee:9a,ff:ff:ff:ff:ff:ff,00:5f:67:9b:bc:25,10.0.0.61,10.0.0.3,2,1644,2,1,80,234745,1,1070
5,10,4294967291,00:49:38:0c:fa:08,00:f8:ae:42:20:3e,ff:ff:ff:ff:ff:ff,00:b6:cc:a7:9c:29,10.0.0.97,10.0.0.31,2,1916,1,6,95,158001,1,824
2,8,4294967291,00:30:fd:b7:5a:0e,00:1b:9d:3d:a2:12,ff:ff:ff:ff:ff:ff,00:35:8e:8a:0a:fa,10.0.0.89,10.0.0.60,1,1503,1,5,32,135113,1,842
2,2,4294967291,00:8d:9a:67:8c:cb,00:4c:a2:ba:70:5e,ff:ff:ff:ff:ff:ff,00:30:60:94:20:94,10.0.0.75,10.0.0.214,1,1024,1,8,8,200838,1,1371
1,8,4294967291,00:48:44:9d:da:ff,00:0a:23:9b:e9:87,ff:ff:ff:ff:ff:ff,00:99:fe:62:32:3f,10.0.0.144,10.0.0.192,2,1224,0,9,73,223112,1,1086
3,1,4294967291,00:a7:59:02:67:71,00:a8:13:a7:5e:d4,ff:ff:ff:ff:ff:ff,00:aa:cc:b2:11:36,10.0.0.140,10.0.0.68,2,1086,0,8,15,132135,1,1167
8,8,4294967291,00:51:25:e5:ef:8a,00:04:f2:f3:9a:9c,ff:ff:ff:ff:ff:ff,00:6b:af:e1:41:47,10.0.0.57,10.0.0.198,1,1468,2,4,51,201106,1,565
8,6,4294967291,00:d6:4c:86:d4:88,00:01:bf:78:16:de,ff:ff:ff:ff:ff:ff,00:ce:95:76:ce:20,10.0.0.152,10.0.0.138,2,1639,0,6,18,119871,1,1180
9,4,4294967291,00:a8:ad:8a:f3:7e,00:f8:95:68:16:39,ff:ff:ff:ff:ff:ff,00:f2:c8:b2:c3:ad,10.0.0.65,10.0.0.168,2,1173,0,8,52,181285,1,789
2,4,4294967291,00:7f:0d:72:75:bf,00:23:d3:bc:e4:05,ff:ff:ff:ff:ff:ff,00:12:af:79:aa:ad,10.0.0.183,10.0.0.63,2,1879,1,3,66,205569,1,1162
4,3,4294967291,00:e2:8f:e6:4f:2c,00:7b:51:83:eb:75,ff:ff:ff:ff:ff:ff,00:11:f7:65:20:12,10.0.0.241,10.0.0.102,2,1357,2,10,1,227586,1,1444
3,6,4294967291,00:31:05:d0:36:7b,00:6a:78:dd:6a:2e,ff:ff:ff:ff:ff:ff,00:ca:52:aa:17:d7,10.0.0.173,10.0.0.16,2,1818,0,7,2,117753,1,910
4,5,4294967291,00:dc:33:1e:27:23,00:5e:33:17:73:62,ff:ff:ff:ff:ff:ff,00:49:6c:9e:48:e4,10.0.0.176,10.0.0.107,1,1172,0,3,53,115249,1,960
1,10,4294967291,00:e3:de:25:37:9a,00:f9:9e:e4:11:f2,ff:ff:ff:ff:ff:ff,00:5b:be:9f:33:4a,10.0.0.222,10.0.0.95,2,1378,2,5,9,212833,1,1332
2,4,4294967291,00:81:75:5b:fc:44,00:5d:e5:07:3d:83,ff:ff:ff:ff:ff:ff,00:eb:a4:11:ec:fd,10.0.0.76,10.0.0.127,2,1124,0,1,66,165955,1,1089
3,10,4294967291,00:df:5c:8d:72:4a,00:62:44:69:8a:9d,ff:ff:ff:ff:ff:ff,00:41:0e:37:6e:09,10.0.0.104,10.0.0.158,2,1251,1,1,92,101865,1,696
4,9,4294967291,00:67:2c:9c:62:be,00:97:e7:aa:cc:57,ff:ff:ff:ff:ff:ff,00:a4:7a:1d:0c:4d,10.0.0.154,10.0.0.179,1,1242,2,0,84,186804,1,993
6,10,4294967291,00:f8:60:44:a3:a1,00:ae:33:b1:41:96,ff:ff:ff:ff:ff:ff,00:56:9b:6a:25:3d,10.0.0.154,10.0.0.185,2,1958,2,8,74,154465,1,818
3,5,4294967291,00:04:91:23:eb:f5,00:d8:2c:71:b1:73,ff:ff:ff:ff:ff:ff,00:a4:a1:2c:94:e1,10.0.0.241,10.0.0.244,1,1701,1,9,68,157034,1,1362
4,5,4294967291,00:6c:df:77:4d:f1,00:67:d3:00:23:2f,ff:ff:ff:ff:ff:ff,00:e6:23:f1:0d:ff,10.0.0.53,10.0.0.23,2,1464,1,8,1,274131,1,1417
5,10,4294967291,00:e0:d5:c9:4c:d5,00:46:18:0c:3b:50,ff:ff:ff:ff:ff:ff,00:a5:05:75:01:2d,10.0.0.178,10.0.0.44,1,1451,1,3,32,176648,1,1278
2,5,4294967291,00:25:79:fc:44:22,00:3c:50:ae:66:f9,ff:ff:ff:ff:ff:ff,00:03:63:c6:1e:1c,10.0.0.71,10.0.0.164,1,1039,0,1,1,123047,1,589
8,3,4294967291,00:8a:67:76:2f:f5,00:f4:0c:9d:08:ab,ff:ff:ff:ff:ff:ff,00:00:ed:6d:67:3c,10.0.0.56,10.0.0.145,2,1170,0,8,18,168193,1,1213
3,9,4294967291,00:6c:a7:29:c7:b8,00:f4:7e:dc:9a:e3,ff:ff:ff:ff:ff:ff,00:c7:7a:d0:35:9c,10.0.0.43,10.0.0.255,2,1899,2,3,41,221808,1,1002
3,8,4294967291,00:67:cb:08:de:b4,00:23:08:d2:6a:4c,ff:ff:ff:ff:ff:ff,00:8b:72:ad:85:26,10.0.0.140,10.0.0.146,2,1343,1,1,93,146849,1,1167
9,10,4294967291,00:40:f9:1a:09:cc,00:29:84:69:b3:c8,ff:ff:ff:ff:ff:ff,00:73:f3:72:86:b4,10.0.0.99,10.0.0.41,1,1935,0,2,21,222677,1,1108
3,1,4294967291,00:3d:6b:e4:63:98,00:a9:a2:fd:88:9a,ff:ff:ff:ff:ff:ff,00:4d:45:dc:33:48,10.0.0.255,10.0.0.112,2,1202,2,7,82,247840,1,997
4,3,4294967291,00:80:27:5b:33:41,00:15:d2:d8:1c:59,ff:ff:ff:ff:ff:ff,00:5c:41:fa:97:26,10.0.0.55,10.0.0.213,1,1396,2,9,84,147375,1,946
7,5,4294967291,00:54:73:47:dd:9c,00:0d:b3:7e:98:0e,ff:ff:ff:ff:ff:ff,00:1e:d3:a6:2f:6d,10.0.0.249,10.0.0.97,2,1521,2,7,33,186891,1,995
8,10,4294967291,00:23:4e:7d:dd:6c,00:e1:c1:4e:fc:06,ff:ff:ff:ff:ff:ff,00:a5:05:5f:f0:42,10.0.0.181,10.0.0.5,1,1939,2,8,24,195566,1,1323
7,8,4294967291,00:b2:eb:2c:cb:ed,00:51:7b:6e:93:1c,ff:ff:ff:ff:ff:ff,00:54:63:d1:d0:52,10.0.0.152,10.0.0.17,1,1728,1,4,20,140247,1,1232
9,5,4294967291,00:8f:75:83:96:27,00:4c:75:74:34:4e,ff:ff:ff:ff:ff:ff,00:5a:e6:10:05:f2,10.0.0.159,10.0.0.185,1,1071,2,0,68,134451,1,902
7,3,4294967291,00:ca:3c:28:7c:30,00:fa:a9:7d:f0:ce,ff:ff:ff:ff:ff:ff,00:bc:c6:6b:b5:96,10.0.0.161,10.0.0.95,1,1162,2,3,15,297565,1,504
6,8,4294967291,00:8f:88:8a:91:e9,00:c1:55:6e:2c:e1,ff:ff:ff:ff:ff:ff,00:af:e5:1d:ea:da,10.0.0.185,10.0.0.155,1,1131,0,4,83,187408,1,1097
9,8,4294967291,00:1e:de:21:f4:8b,00:a1:6a:c8:7a:f5,ff:ff:ff:ff:ff:ff,00:b5:92:af:42:fb,10.0.0.252,10.0.0.223,1,1452,1,0,98,242844,1,1143
7,1,4294967291,00:83:dc:f0:83:ce,00:2f:b0:4e:c8:40,ff:ff:ff:ff:ff:ff,00:6b:f2:80:63:16,10.0.0.118,10.0.0.73,1,1389,0,0,65,188922,1,525
9,2,4294967291,00:23:23:e4:f3:8f,00:b6:0b:9c:2d:17,ff:ff:ff:ff:ff:ff,00:e1:f6:63:92:42,10.0.0.27,10.0.0.236,2,1093,2,10,50,296362,1,595
3,7,4294967291,00:f1:58:73:73:0b,00:d0:c0:e5:37:e9,ff:ff:ff:ff:ff:ff,00:cf:d2:ff:8e:39,10.0.0.250,10.0.0.203,2,1041,1,10,33,114417,1,1371
1,6,4294967291,00:51:df:7b:0f:d6,00:7d:1b:90:b2:6c,ff:ff:ff:ff:ff:ff,00:39:da:e5:60:a9,10.0.0.242,10.0.0.125,1,1395,1,2,9,172780,1,735
4,8,4294967291,00:cf:4d:b6:ca:01,00:8f:3c:6f:34:07,ff:ff:ff:ff:ff:ff,00:1b:ca:b0:3d:65,10.0.0.15,10.0.0.163,1,1398,0,10,32,158090,1,1451
5,3,4294967291,00:99:d9:f6:72:3e,00:eb:ea:6e:f2:17,ff:ff:ff:ff:ff:ff,00:d2:65:51:94:3d,10.0.0.21,10.0.0.182,2,1009,2,10,21,193546,1,724
9,7,4294967291,00:38:fc:37:bc:74,00:ce:17:28:3b:c1,ff:ff:ff:ff:ff:ff,00:bf:d6:f3:a8:96,10.0.0.40,10.0.0.127,2,1697,2,9,61,221592,1,901
3,8,4294967291,00:ce:3a:b7:6a:fb,00:ce:35:c2:23:7c,ff:ff:ff:ff:ff:ff,00:9a:b2:e1:aa:c2,10.0.0.84,10.0.0.54,2,1645,1,1,33,246594,1,1357
1,3,4294967291,00:a4:24:59:27:82,00:f1:fb:af:7b:dd,ff:ff:ff:ff:ff:ff,00:25:e9:d7:7e:13,10.0.0.17,10.0.0.70,2,1923,0,0,1,249733,1,970
2,6,4294967291,00:52:63:90:3e:0f,00:49:5e:49:93:85,ff:ff:ff:ff:ff:ff,00:05:15:9d:ba:5a,10.0.0.169,10.0.0.175,1,1886,1,2,88,232006,1,1037
8,10,4294967291,00:05:05:50:64:67,00:af:1e:e4:09:5e,ff:ff:ff:ff:ff:ff,00:93:da:c0:3e:9d,10.0.0.58,10.0.0.64,1,1479,0,8,81,256028,1,1246
6,1,4294967291,00:7b:34:46:8a:b5,00:6e:17:50:d1:66,ff:ff:ff:ff:ff:ff,00:c2:db:75:68:25,10.0.0.77,10.0.0.34,2,1865,2,0,61,192813,1,700
